adsh,grp,arc,negative,ptag,pversion,ctag,cversion
0001193125-19-092356,14,16,1,CashFlowsFromUsedInOperatingActivities,ifrs/2018,OtherInflowsOutflowsOfCashClassifiedAsOperatingActivities,ifrs/2018
0001193125-19-092356,25,5,1,OtherFinancialLiabilities,ifrs/2018,OtherLiabilities,ifrs/2018
0001193125-19-092356,13,24,1,NoncurrentLiabilities,ifrs/2018,OtherNoncurrentFinancialLiabilities,ifrs/2018
0001193125-19-092356,14,12,-1,CashFlowsFromUsedInOperatingActivities,ifrs/2018,OtherOperatingIncomeExpense,ifrs/2018
0001193125-19-092356,3,12,1,ProfitLossFromOperatingActivities,ifrs/2018,OtherOperatingIncomeExpense,ifrs/2018
0001193125-19-092356,1,3,-1,PostemploymentBenefitExpenseDefinedBenefitPlans,ifrs/2018,PastServiceCostNetDefinedBenefitLiabilityAsset,ifrs/2018
0001193125-19-092356,21,3,1,EmployeeBenefitsExpense,ifrs/2018,PostemploymentBenefitExpenseDefinedBenefitPlans,ifrs/2018
0001193125-19-092356,21,4,1,EmployeeBenefitsExpense,ifrs/2018,PostemploymentBenefitExpenseDefinedContributionPlans,ifrs/2018
0001193125-19-092356,14,18,1,CashFlowsFromUsedInFinancingActivities,ifrs/2018,ProceedsFromIssuingShares,ifrs/2018
0001193125-19-092356,14,23,1,CashFlowsFromUsedInInvestingActivities,ifrs/2018,ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,ifrs/2018
0001193125-19-092356,14,1,1,CashFlowsFromUsedInOperatingActivities,ifrs/2018,ProfitLoss,ifrs/2018
0001193125-19-092356,18,1,1,ComprehensiveIncome,ifrs/2018,ProfitLoss,ifrs/2018
0001193125-19-092356,3,1,1,ProfitLoss,ifrs/2018,ProfitLossBeforeTax,ifrs/2018
0001193125-19-092356,3,2,1,ProfitLossBeforeTax,ifrs/2018,ProfitLossFromOperatingActivities,ifrs/2018
0001193125-19-092356,13,10,1,NoncurrentAssets,ifrs/2018,PropertyPlantAndEquipment,ifrs/2018
0001193125-19-092356,14,20,-1,CashFlowsFromUsedInInvestingActivities,ifrs/2018,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,ifrs/2018
0001193125-19-092356,25,4,1,OtherFinancialLiabilities,ifrs/2018,RecognisedLiabilitiesDefinedBenefitPlan,ifrs/2018
0001193125-19-092356,3,11,-1,ProfitLossFromOperatingActivities,ifrs/2018,ResearchAndDevelopmentExpense,ifrs/2018
0001193125-19-092356,13,31,1,EquityAttributableToOwnersOfParent,ifrs/2018,RetainedEarnings,ifrs/2018
0001193125-19-092356,1,6,1,GainLossOnRemeasurementOfNetDefinedBenefitLiabilityAsset,ifrs/2018,ReturnOnPlanAssetsNetDefinedBenefitLiabilityAsset,ifrs/2018
0001193125-19-092356,3,4,1,GrossProfit,ifrs/2018,Revenue,ifrs/2018
0001193125-19-092356,9,1,1,ProfitLoss,ifrs/2018,Revenue,ifrs/2018
0001193125-19-092356,3,17,1,ProfitLossBeforeTax,ifrs/2018,ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,ifrs/2018
0001193125-19-092356,14,9,-1,CashFlowsFromUsedInOperatingActivities,ifrs/2018,ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,ifrs/2018
0001193125-19-092356,9,8,1,ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,ifrs/2018,ShareOfProfitLossOfContinuingOperationsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,ifrs/2018
0001193125-19-092356,13,30,1,EquityAttributableToOwnersOfParent,ifrs/2018,SharePremium,ifrs/2018
0001193125-19-092356,13,3,1,CurrentAssets,ifrs/2018,ShorttermDepositsNotClassifiedAsCashEquivalents,ifrs/2018
0001193125-19-092356,5,3,1,FinancialAssets,ifrs/2018,ShorttermDepositsNotClassifiedAsCashEquivalents,ifrs/2018
0001193125-19-092356,21,2,1,EmployeeBenefitsExpense,ifrs/2018,SocialSecurityContributions,ifrs/2018
0001193125-19-092356,22,7,1,IncomeTaxExpenseContinuingOperations,ifrs/2018,TaxEffectFromChangeInTaxRate,ifrs/2018
0001193125-19-092356,22,2,1,IncomeTaxExpenseContinuingOperations,ifrs/2018,TaxEffectOfForeignTaxRates,ifrs/2018
0001193125-19-092356,22,8,1,IncomeTaxExpenseContinuingOperations,ifrs/2018,TaxEffectOfImpairmentOfGoodwill,ifrs/2018
0001193125-19-092356,22,1,1,IncomeTaxExpenseContinuingOperations,ifrs/2018,TaxExpenseIncomeAtApplicableTaxRate,ifrs/2018
0001193125-19-092356,13,16,1,CurrentLiabilities,ifrs/2018,TradeAndOtherCurrentPayables,ifrs/2018
0001193125-19-092356,5,9,1,FinancialLiabilities,ifrs/2018,TradeAndOtherCurrentPayables,ifrs/2018
0001193125-19-092356,16,3,1,TradeAndOtherCurrentPayables,ifrs/2018,TradeAndOtherCurrentPayablesToRelatedParties,ifrs/2018
0001193125-19-092356,16,1,1,TradeAndOtherCurrentPayables,ifrs/2018,TradeAndOtherCurrentPayablesToTradeSuppliers,ifrs/2018
0001193125-19-092356,5,5,1,FinancialAssets,ifrs/2018,TradeAndOtherCurrentReceivables,ifrs/2018
0001193125-19-092356,13,4,1,CurrentAssets,ifrs/2018,TradeAndOtherCurrentReceivables,ifrs/2018
0001193125-19-092356,21,1,1,EmployeeBenefitsExpense,ifrs/2018,WagesAndSalaries,ifrs/2018
0001193125-19-092356,4,3,1,OtherInflowsOutflowsOfCashClassifiedAsOperatingActivities,ifrs/2018,AdjustmentsForDecreaseIncreaseInSuppliesAndPrepaid,0001193125-19-092356
0001193125-19-092356,9,9,1,ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,ifrs/2018,AdjustmentToShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,0001193125-19-092356
0001193125-19-092356,1,4,1,PostemploymentBenefitExpenseDefinedBenefitPlans,ifrs/2018,AdministrativeCostsPostemploymentBenefitPlan,0001193125-19-092356
0001193125-19-092356,4,5,-1,OtherInflowsOutflowsOfCashClassifiedAsOperatingActivities,ifrs/2018,CashFlowsUsedInDecommissioningRestorationAndRehabilitationCosts,0001193125-19-092356
0001193125-19-092356,14,22,1,CashFlowsFromUsedInInvestingActivities,ifrs/2018,ChangeInLongTermReceivablesInvestmentAndOther,0001193125-19-092356
0001193125-19-092356,22,3,1,IncomeTaxExpenseContinuingOperations,ifrs/2018,ChangeInUnrecognizedDeferredTaxAssets,0001193125-19-092356
0001193125-19-092356,3,6,1,CostOfSales,ifrs/2018,Costofgoodssoldexcludingdepreciationdepletionandamortization,0001193125-19-092356
0001193125-19-092356,9,2,-1,ProfitLoss,ifrs/2018,Costofgoodssoldexcludingdepreciationdepletionandamortization,0001193125-19-092356
0001193125-19-092356,2,1,1,Inventories,ifrs/2018,CurrentConcentrateInventory,0001193125-19-092356
0001193125-19-092356,13,8,1,CurrentAssets,ifrs/2018,CurrentRecivablesInvestmentsAndOther,0001193125-19-092356
0001193125-19-092356,6,3,1,FinanceCosts,ifrs/2018,FeesRelatedToCreditFacilities,0001193125-19-092356
0001193125-19-092356,1,5,1,GainLossOnRemeasurementOfNetDefinedBenefitLiabilityAsset,ifrs/2018,GainLossRelatedActuarialChangesFromAssumptionsAndAdjustments,0001193125-19-092356
0001193125-19-092356,17,5,-1,OtherIncome,ifrs/2018,ImpairmentLossRecognisedInProfitOrLossNoncurrentReceivables,0001193125-19-092356
0001193125-19-092356,22,9,1,IncomeTaxExpenseContinuingOperations,ifrs/2018,Increasedecreaseintaxeffectchangeinuncertaintaxpositions,0001193125-19-092356
0001193125-19-092356,22,5,1,IncomeTaxExpenseContinuingOperations,ifrs/2018,IncreaseDecreaseInTaxEffectTransferPricing,0001193125-19-092356
0001193125-19-092356,13,12,1,NoncurrentAssets,ifrs/2018,LongTermReceivablesInvestmentsAndOther,0001193125-19-092356
0001193125-19-092356,17,6,1,OtherIncome,ifrs/2018,MiscellaneousOtherIncomeExpense,0001193125-19-092356
0001193125-19-092356,22,6,1,IncomeTaxExpenseContinuingOperations,ifrs/2018,NonDeductibleCapitalAmountsTaxEffectsForReconciliationBetweenAccountingProfitAndTaxExpenseIncome,0001193125-19-092356
0001193125-19-092356,14,11,-1,CashFlowsFromUsedInOperatingActivities,ifrs/2018,OtherIncomeNonCashItems,0001193125-19-092356
0001193125-19-092356,22,10,1,IncomeTaxExpenseContinuingOperations,ifrs/2018,OtherPermanentDifferencesTaxEffectsForReconciliationBetweenAccountingProfitAndTaxExpenseIncome,0001193125-19-092356
0001193125-19-092356,22,4,1,IncomeTaxExpenseContinuingOperations,ifrs/2018,SharebasedCompTaxEffectsForReconciliationBetweenAccountingProfitAndTaxExpenseIncome,0001193125-19-092356
0001193125-19-092356,11,2,-1,Nettradereceivables,0001193125-19-092356,AllowanceAccountForCreditLossesOfFinancialAssets,ifrs/2018
0001193125-19-092356,15,3,1,ReceivablesInvestmentsAndOther,0001193125-19-092356,AmountsReceivableRelatedPartyTransactions,ifrs/2018
0001193125-19-092356,20,4,-1,LongtermBorrowingsNetOfCashAndCashEquivalent,0001193125-19-092356,CashAndCashEquivalents,ifrs/2018
0001193125-19-092356,20,2,1,LongtermBorrowingsNetOfCashAndCashEquivalent,0001193125-19-092356,CurrentPortionOfLongtermBorrowings,ifrs/2018
0001193125-19-092356,10,3,1,NetFinancialInstruments,0001193125-19-092356,CurrentPortionOfLongtermBorrowings,ifrs/2018
0001193125-19-092356,11,1,1,Nettradereceivables,0001193125-19-092356,CurrentTradeReceivables,ifrs/2018
0001193125-19-092356,15,2,1,ReceivablesInvestmentsAndOther,0001193125-19-092356,DerivativeFinancialAssets,ifrs/2018
0001193125-19-092356,10,1,-1,NetFinancialInstruments,0001193125-19-092356,DerivativeFinancialAssets,ifrs/2018
0001193125-19-092356,10,4,1,NetFinancialInstruments,0001193125-19-092356,DerivativeFinancialLiabilities,ifrs/2018
0001193125-19-092356,12,2,1,NonCashChangesArisingFromFinancingActivities,0001193125-19-092356,DividendsClassifiedAsExpense,ifrs/2018
0001193125-19-092356,20,6,1,NetDebtAndEquity,0001193125-19-092356,Equity,ifrs/2018
0001193125-19-092356,10,2,-1,NetFinancialInstruments,0001193125-19-092356,FairValueOfInvestmentsInEquityInstrumentsDesignatedAsMeasuredAtFairValueThroughOtherComprehensiveIncome,ifrs/2018
0001193125-19-092356,15,1,1,ReceivablesInvestmentsAndOther,0001193125-19-092356,FairValueOfInvestmentsInEquityInstrumentsDesignatedAsMeasuredAtFairValueThroughOtherComprehensiveIncome,ifrs/2018
0001193125-19-092356,5,1,1,NetFinancialAssetsLiabilies,0001193125-19-092356,FinancialAssets,ifrs/2018
0001193125-19-092356,5,8,-1,NetFinancialAssetsLiabilies,0001193125-19-092356,FinancialLiabilities,ifrs/2018
0001193125-19-092356,12,4,-1,NonCashChangesArisingFromFinancingActivities,0001193125-19-092356,IncreaseDecreaseThroughEffectOfChangesInForeignExchangeRatesLiabilitiesArisingFromFinancingActivities,ifrs/2018
0001193125-19-092356,12,3,1,NonCashChangesArisingFromFinancingActivities,0001193125-19-092356,InterestExpense,ifrs/2018
0001193125-19-092356,10,5,1,NetFinancialInstruments,0001193125-19-092356,LongtermBorrowings,ifrs/2018
0001193125-19-092356,20,3,1,LongtermBorrowingsNetOfCashAndCashEquivalent,0001193125-19-092356,LongtermBorrowings,ifrs/2018
0001193125-19-092356,15,6,1,ReceivablesInvestmentsAndOther,0001193125-19-092356,NoncurrentLoansAndReceivables,ifrs/2018
0001193125-19-092356,15,7,1,ReceivablesInvestmentsAndOther,0001193125-19-092356,OtherReceivables,ifrs/2018
0001193125-19-092356,20,5,-1,LongtermBorrowingsNetOfCashAndCashEquivalent,0001193125-19-092356,ShorttermDepositsNotClassifiedAsCashEquivalents,ifrs/2018
0001193125-19-092356,12,1,1,NonCashChangesArisingFromFinancingActivities,0001193125-19-092356,AmortisationOfFinancingCosts,0001193125-19-092356
0001193125-19-092356,15,5,1,ReceivablesInvestmentsAndOther,0001193125-19-092356,AmountsReceivableFromTaxAuthorityRelatedToTaxDisputes,0001193125-19-092356
0001193125-19-092356,15,4,1,ReceivablesInvestmentsAndOther,0001193125-19-092356,InvestementTaxCreditReceivableRelatedToResearchAndDevelopment,0001193125-19-092356
0001193125-19-092356,20,1,1,NetDebtAndEquity,0001193125-19-092356,LongtermBorrowingsNetOfCashAndCashEquivalent,0001193125-19-092356
