adsh,grp,arc,negative,ptag,pversion,ctag,cversion
0001193125-22-044545,2,10,1,ProfitLossBeforeFinanceIncomeCostsandIncomeTaxExpense,0001193125-22-044545,ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,ifrs/2021
0001193125-22-044545,14,2,1,CashAndCashEquivalents,ifrs/2021,ShorttermDepositsClassifiedAsCashEquivalents,ifrs/2021
0001193125-22-044545,14,3,1,CashAndCashEquivalents,ifrs/2021,ShorttermInvestmentsClassifiedAsCashEquivalents,ifrs/2021
0001193125-22-044545,11,12,1,IncomeTaxExpenseContinuingOperations,ifrs/2021,TaxEffectFromChangeInTaxRate,ifrs/2021
0001193125-22-044545,11,4,1,IncomeTaxExpenseContinuingOperations,ifrs/2021,TaxEffectOfExpenseNotDeductibleInDeterminingTaxableProfitTaxLoss,ifrs/2021
0001193125-22-044545,11,3,1,IncomeTaxExpenseContinuingOperations,ifrs/2021,TaxEffectOfForeignTaxRates,ifrs/2021
0001193125-22-044545,11,1,1,IncomeTaxExpenseContinuingOperations,ifrs/2021,TaxExpenseIncomeAtApplicableTaxRate,ifrs/2021
0001193125-22-044545,6,15,1,CurrentLiabilities,ifrs/2021,TradeAndOtherCurrentPayables,ifrs/2021
0001193125-22-044545,21,1,1,TradeAndOtherCurrentPayables,ifrs/2021,TradeAndOtherCurrentPayablesToTradeSuppliers,ifrs/2021
0001193125-22-044545,6,3,1,CurrentAssets,ifrs/2021,TradeAndOtherCurrentReceivables,ifrs/2021
0001193125-22-044545,17,4,1,InventoriesTotal,ifrs/2021,WorkInProgress,ifrs/2021
0001193125-22-044545,5,16,1,OtherAdjustmentsToReconcileProfitLoss,ifrs/2021,WritedownsReversalsOfInventories,ifrs/2021
0001193125-22-044545,9,8,1,OtherOperatingExpenses,0001193125-22-044545,WritedownsReversalsOfInventories,ifrs/2021
0001193125-22-044545,13,7,-1,FinanceIncomeCost,ifrs/2021,AccretionExpense,0001193125-22-044545
0001193125-22-044545,5,17,1,OtherAdjustmentsToReconcileProfitLoss,ifrs/2021,AdjustmentsForDecreaseIncreaseInOtherAssetsAndLiabilities,0001193125-22-044545
0001193125-22-044545,11,10,1,IncomeTaxExpenseContinuingOperations,ifrs/2021,AdjustmentsForTaxOfPriorPeriods,0001193125-22-044545
0001193125-22-044545,13,2,-1,FinanceIncomeCost,ifrs/2021,AmortizationOfDebtIssueCosts,0001193125-22-044545
0001193125-22-044545,13,3,-1,FinanceIncomeCost,ifrs/2021,AmortizationOfPremium,0001193125-22-044545
0001193125-22-044545,9,4,1,OtherOperatingExpenses,0001193125-22-044545,BulyanhuluCareAndMaintenanceCosts,0001193125-22-044545
0001193125-22-044545,16,4,1,CostOfSales,ifrs/2021,CommunityRelationsExpense,0001193125-22-044545
0001193125-22-044545,15,2,-1,ProfitLossBeforeTax,ifrs/2021,CostOfSalesExcludingDepreciationExpense,0001193125-22-044545
0001193125-22-044545,20,1,1,CurrentTaxExpenseIncomeAndAdjustmentsForCurrentTaxOfPriorPeriods,ifrs/2021,CurrentDomesticTaxExpenseIncomeAndAdjustmentsForCurrentTaxOfPriorPeriods,0001193125-22-044545
0001193125-22-044545,20,2,1,CurrentTaxExpenseIncomeAndAdjustmentsForCurrentTaxOfPriorPeriods,ifrs/2021,CurrentForeignTaxExpenseIncomeAndAdjustmentsForCurrentTaxOfPriorPeriods,0001193125-22-044545
0001193125-22-044545,17,1,1,InventoriesTotal,ifrs/2021,CurrentOreInStockpiles,0001193125-22-044545
0001193125-22-044545,17,2,1,InventoriesTotal,ifrs/2021,CurrentOreLeachPads,0001193125-22-044545
0001193125-22-044545,5,8,1,OtherInflowsOutflowsOfCashClassifiedAsFinancingActivities,ifrs/2021,DebtExtinguishmentCosts,0001193125-22-044545
0001193125-22-044545,2,9,-1,ProfitLossBeforeFinanceIncomeCostsandIncomeTaxExpense,0001193125-22-044545,DecommissioningRestorationAndRehabilitationCosts,0001193125-22-044545
0001193125-22-044545,19,10,-1,IncreaseDecreaseThroughTransactionsWithOwners,ifrs/2021,DecreaseThroughDisbursementsToNonControllingInterests,0001193125-22-044545
0001193125-22-044545,12,5,1,DeferredTaxExpenseIncomeAndAdjustmentsForDeferredTaxOfPriorPeriods,0001193125-22-044545,DeferredDomesticTaxExpenseIncomeAndAdjustmentsForDeferredTaxOfPriorPeriods,0001193125-22-044545
0001193125-22-044545,12,6,1,DeferredTaxExpenseIncomeAndAdjustmentsForDeferredTaxOfPriorPeriods,0001193125-22-044545,DeferredForeignTaxExpenseIncomeAndAdjustmentsForDeferredTaxOfPriorPeriods,0001193125-22-044545
0001193125-22-044545,12,4,1,IncomeTaxExpenseContinuingOperations,ifrs/2021,DeferredTaxExpenseIncomeAndAdjustmentsForDeferredTaxOfPriorPeriods,0001193125-22-044545
0001193125-22-044545,19,11,1,IncreaseDecreaseThroughTransactionsWithOwners,ifrs/2021,DividendsReinvestedByOwners,0001193125-22-044545
0001193125-22-044545,13,8,1,FinanceIncomeCost,ifrs/2021,GainLossOnExtinguishmentOfBorrowings,0001193125-22-044545
0001193125-22-044545,9,13,1,OtherIncome,ifrs/2021,GainLossOnRemeasurementOfLiability,0001193125-22-044545
0001193125-22-044545,5,15,-1,OtherAdjustmentsToReconcileProfitLoss,ifrs/2021,GainLossOnRemeasurementOfLiability,0001193125-22-044545
0001193125-22-044545,9,14,1,OtherIncome,ifrs/2021,IncomeExpenseFromTaxSettlements,0001193125-22-044545
0001193125-22-044545,19,9,1,IncreaseDecreaseThroughTransactionsWithOwners,ifrs/2021,IncreaseThroughFundingFromNonControllingInterests,0001193125-22-044545
0001193125-22-044545,19,8,1,IncreaseDecreaseThroughTransactionsWithOwners,ifrs/2021,IssuedOnExerciseOfStockOptions,0001193125-22-044545
0001193125-22-044545,9,2,1,OtherOperatingExpenses,0001193125-22-044545,LitigationCosts,0001193125-22-044545
0001193125-22-044545,5,9,-1,OtherInflowsOutflowsOfCashClassifiedAsFinancingActivities,ifrs/2021,MiscellaneousOtherInflowsOutflowsOfCashClassifiedAsFinancingActivities,0001193125-22-044545
0001193125-22-044545,9,3,1,OtherOperatingExpenses,0001193125-22-044545,MiscellaneousWriteOffsReversals,0001193125-22-044545
0001193125-22-044545,18,1,1,InventoriesTotal,ifrs/2021,NonCurrentOreInStockpilesAndOnLeachPads,0001193125-22-044545
0001193125-22-044545,19,14,1,NumberOfSharesIssuedInTransactionsWithOwners,0001193125-22-044545,NumberOfSharesIssuedInDividendReinvestmentPlanWithOwners,0001193125-22-044545
0001193125-22-044545,19,13,1,NumberOfSharesIssuedInTransactionsWithOwners,0001193125-22-044545,NumberOfSharesIssuedOnExerciseOfStockOptions,0001193125-22-044545
0001193125-22-044545,9,1,-1,OtherOperatingIncomeExpense,ifrs/2021,OtherOperatingExpenses,0001193125-22-044545
0001193125-22-044545,4,29,-1,CashFlowsFromUsedInFinancingActivities,ifrs/2021,PaymentsForDistributionsToNonControllingInterests,0001193125-22-044545
0001193125-22-044545,9,6,1,OtherOperatingExpenses,0001193125-22-044545,PorgeraCareAndMaintenanceCosts,0001193125-22-044545
0001193125-22-044545,2,2,1,ProfitLossBeforeTax,ifrs/2021,ProfitLossBeforeFinanceIncomeCostsandIncomeTaxExpense,0001193125-22-044545
0001193125-22-044545,5,19,-1,OtherAdjustmentsToReconcileProfitLoss,ifrs/2021,SettlementOfRehabilitationObligations,0001193125-22-044545
0001193125-22-044545,16,1,1,CostOfSales,ifrs/2021,SiteOperatingCosts,0001193125-22-044545
0001193125-22-044545,11,9,1,IncomeTaxExpenseContinuingOperations,ifrs/2021,TaxEffectFromRecognitionAndDeRecognitionOfDeferredTaxAssets,0001193125-22-044545
0001193125-22-044545,11,2,-1,IncomeTaxExpenseContinuingOperations,ifrs/2021,TaxEffectOfAllowancesAndSpecialTaxDeductions,0001193125-22-044545
0001193125-22-044545,11,15,-1,IncomeTaxExpenseContinuingOperations,ifrs/2021,TaxEffectOfAmountsRecognizedWithinAccumulatedOCI,0001193125-22-044545
0001193125-22-044545,11,11,1,IncomeTaxExpenseContinuingOperations,ifrs/2021,TaxEffectOfContingentLiabilities,0001193125-22-044545
0001193125-22-044545,11,8,1,IncomeTaxExpenseContinuingOperations,ifrs/2021,TaxEffectOfCurrentTaxGainsLossesNotRecognized,0001193125-22-044545
0001193125-22-044545,11,7,-1,IncomeTaxExpenseContinuingOperations,ifrs/2021,TaxEffectOfIncomeLossOfEquityMethodInvestments,0001193125-22-044545
0001193125-22-044545,11,14,1,IncomeTaxExpenseContinuingOperations,ifrs/2021,TaxEffectOfMiningTaxes,0001193125-22-044545
0001193125-22-044545,11,6,1,IncomeTaxExpenseContinuingOperations,ifrs/2021,TaxEffectOfNetExchangeDifferences,0001193125-22-044545
0001193125-22-044545,11,5,1,IncomeTaxExpenseContinuingOperations,ifrs/2021,TaxEffectOfSalesOfLongLivedAssets,0001193125-22-044545
0001193125-22-044545,11,13,1,IncomeTaxExpenseContinuingOperations,ifrs/2021,TaxEffectOfWithholdingTaxes,0001193125-22-044545
0001164727-22-000007,11,1,1,OtherLiabilitiesCurrent,us-gaap/2021,AccruedCapitalExpendituresCurrent,0001164727-22-000007
0001164727-22-000007,11,6,1,OtherLiabilitiesNoncurrent,us-gaap/2021,AccruedIncomeAndMiningTaxesNoncurrent,0001164727-22-000007
0001164727-22-000007,11,4,1,OtherLiabilitiesCurrent,us-gaap/2021,AccruedOperatingCostsCurrent,0001164727-22-000007
0001164727-22-000007,11,2,1,OtherLiabilitiesCurrent,us-gaap/2021,AssetRetirementObligationAndEnvironmentalLossContingenciesCurrent,0001164727-22-000007
0001164727-22-000007,26,4,1,AssetRetirementObligationAndEnvironmentalLossContingencies,0001164727-22-000007,AssetRetirementObligationAndEnvironmentalLossContingenciesCurrent,0001164727-22-000007
0001164727-22-000007,26,1,1,AssetRetirementObligationAndEnvironmentalLossContingencies,0001164727-22-000007,AssetRetirementObligationAndEnvironmentalLossContingenciesNoncurrent,0001164727-22-000007
0001164727-22-000007,16,27,1,Liabilities,us-gaap/2021,AssetRetirementObligationAndEnvironmentalLossContingenciesNoncurrent,0001164727-22-000007
0001164727-22-000007,14,13,1,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,us-gaap/2021,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssetRetirementObligationAndEnvironmentalLossContingencies,0001164727-22-000007
0001164727-22-000007,14,14,1,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,us-gaap/2021,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedEmployeeBenefitsPayable,0001164727-22-000007
0001164727-22-000007,14,15,1,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,us-gaap/2021,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIncomeAndMiningTaxesPayable,0001164727-22-000007
0001164727-22-000007,14,2,1,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,us-gaap/2021,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventoryOreStockpilesOnLeachPads,0001164727-22-000007
0001164727-22-000007,14,5,1,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,us-gaap/2021,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventoryOtherThanOreStockpilesOnLeachpads,0001164727-22-000007
0001164727-22-000007,14,16,1,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,us-gaap/2021,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLeaseAndFinancingObligations,0001164727-22-000007
0001164727-22-000007,22,18,1,CostsAndExpenses,us-gaap/2021,CareAndMaintenanceExpense,0001164727-22-000007
0001164727-22-000007,29,2,1,InventoryOtherThanOreStockpilesOnLeachpadsNetOfReserves,0001164727-22-000007,ConcentrateInventoryNetOfReserves,0001164727-22-000007
0001164727-22-000007,25,1,1,AssetsFairValueDisclosure,us-gaap/2021,ContingentConsiderationAssetFairValueDisclosure,0001164727-22-000007
0001164727-22-000007,19,5,1,OtherGeneralExpense,us-gaap/2021,CostsRelatedToCOVID19Pandemic,0001164727-22-000007
0001164727-22-000007,8,11,1,DeferredTaxAssetsGross,us-gaap/2021,DeferredTaxAssetsDerivativeInstrumentsUnrealizedLossOnInvestments,0001164727-22-000007
0001164727-22-000007,8,8,1,DeferredTaxAssetsGross,us-gaap/2021,DeferredTaxAssetsForeignExchangeAndFinancingObligations,0001164727-22-000007
0001164727-22-000007,8,6,1,DeferredTaxAssetsGross,us-gaap/2021,DeferredTaxAssetsNetOperatingLossCapitalLossAndTaxCredits,0001164727-22-000007
0001164727-22-000007,8,9,1,DeferredTaxAssetsGross,us-gaap/2021,DeferredTaxAssetsSilverStreamingAgreement,0001164727-22-000007
0001164727-22-000007,8,17,1,DeferredIncomeTaxLiabilities,us-gaap/2021,DeferredTaxLiabilitiesDerivativeInstrumentsAndUnrealizedGainsOnInvestments,0001164727-22-000007
0001164727-22-000007,4,2,1,DefinedBenefitPlanNetPeriodicBenefitCost,us-gaap/2021,DefinedBenefitPlanNetPeriodicBenefitCostBeforeSettlements,0001164727-22-000007
0001164727-22-000007,4,8,-1,DefinedBenefitPlanNetPeriodicBenefitCost,us-gaap/2021,DefinedBenefitPlanRecognizedGainLossDueToRestructuringBenefitLoss,0001164727-22-000007
0001164727-22-000007,7,8,1,IncomeTaxExpenseBenefit,us-gaap/2021,EffectiveIncomeTaxRateReconciliationExpirationOfCapitalLossCarryoversAmount,0001164727-22-000007
0001164727-22-000007,7,14,1,EffectiveIncomeTaxRateContinuingOperations,us-gaap/2021,EffectiveIncomeTaxRateReconciliationExpirationOfCapitalLossCarryoversPercent,0001164727-22-000007
0001164727-22-000007,7,10,1,EffectiveIncomeTaxRateContinuingOperations,us-gaap/2021,EffectiveTaxRateReconciliationChangeInUncertainTaxPositionsReserve,0001164727-22-000007
0001164727-22-000007,18,6,1,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2021,EnvironmentalRemediationCosts,0001164727-22-000007
0001164727-22-000007,9,2,1,EnvironmentalRemediationExpense,us-gaap/2021,EnvironmentalRemediationExpenseGross,0001164727-22-000007
0001164727-22-000007,21,1,1,LeaseCost,us-gaap/2021,FinanceLeaseCost,0001164727-22-000007
0001164727-22-000007,16,7,1,AssetsCurrent,us-gaap/2021,InventoryOreStockpilesOnLeachPadsCurrentNet,0001164727-22-000007
0001164727-22-000007,16,4,1,AssetsCurrent,us-gaap/2021,InventoryOtherThanOreStockpilesOnLeachpadsNetOfReserves,0001164727-22-000007
0001164727-22-000007,16,25,1,LiabilitiesCurrent,us-gaap/2021,LeaseAndOtherFinancingObligationsCurrent,0001164727-22-000007
0001164727-22-000007,16,28,1,Liabilities,us-gaap/2021,LeaseAndOtherFinancingObligationsNoncurrent,0001164727-22-000007
0001164727-22-000007,16,13,1,Assets,us-gaap/2021,LongtermStockpilesOreOnLeachPads,0001164727-22-000007
0001164727-22-000007,29,1,1,InventoryOtherThanOreStockpilesOnLeachpadsNetOfReserves,0001164727-22-000007,MaterialsSuppliesAndOtherInventoryNetOfReserves,0001164727-22-000007
0001164727-22-000007,4,13,-1,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeTax,us-gaap/2021,OtherComprehensiveIncomeLossCurtailmentOfPensionAndNonpensionPostretirementPlanValuationBeforeTax,0001164727-22-000007
0001164727-22-000007,4,14,-1,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeTax,us-gaap/2021,OtherComprehensiveIncomeLossSettlementOfPensionAndPostretirementPlanValuationBeforeTax,0001164727-22-000007
0001164727-22-000007,20,10,1,PensionAndOtherPostretirementDefinedBenefitPlansAndOtherEmployeeRelatedLiabilitiesNoncurrent,0001164727-22-000007,OtherEmployeeRelatedLiabilitiesNoncurrent,0001164727-22-000007
0001164727-22-000007,24,2,1,OtherNonoperatingIncomeExpense,us-gaap/2021,OtherNonoperatingIncomeExpenseNet,0001164727-22-000007
0001164727-22-000007,20,4,1,EmployeeRelatedLiabilitiesCurrent,us-gaap/2021,OtherPostRetirementDefinedBenefitPlanLiabilitiesCurrent,0001164727-22-000007
0001164727-22-000007,16,18,1,Liabilities,us-gaap/2021,PensionAndOtherPostretirementDefinedBenefitPlansAndOtherEmployeeRelatedLiabilitiesNoncurrent,0001164727-22-000007
0001164727-22-000007,20,2,1,EmployeeRelatedLiabilitiesCurrent,us-gaap/2021,PeruvianWorkersParticipationCurrent,0001164727-22-000007
0001164727-22-000007,29,4,1,InventoryOtherThanOreStockpilesOnLeachpadsNetOfReserves,0001164727-22-000007,PreciousMetalsInventoryNetOfReserves,0001164727-22-000007
0001164727-22-000007,22,10,1,CostsAndExpenses,us-gaap/2021,ReclamationAndMineShutdownProvisionAndEnvironmentalRemediationExpense,0001164727-22-000007
0001164727-22-000007,9,5,1,ReclamationAndMineShutdownProvision,us-gaap/2021,ReclamationAndMineShutdownProvisionGross,0001164727-22-000007
0001164727-22-000007,18,25,1,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,us-gaap/2021,ReturnOfInvestmentFromEquityMethodInvesteesNet,0001164727-22-000007
0001164727-22-000007,19,2,1,OtherGeneralExpense,us-gaap/2021,SettlementCosts,0001164727-22-000007
0001164727-22-000007,20,5,1,EmployeeRelatedLiabilitiesCurrent,us-gaap/2021,SupplementalUnemploymentBenefitsSeveranceBenefitsCurrent,0001164727-22-000007
0001164727-22-000007,20,9,1,PensionAndOtherPostretirementDefinedBenefitPlansAndOtherEmployeeRelatedLiabilitiesNoncurrent,0001164727-22-000007,SupplementalUnemploymentBenefitsSeveranceBenefitsNoncurrent,0001164727-22-000007
0001164727-22-000007,7,7,1,IncomeTaxExpenseBenefit,us-gaap/2021,UncertainTaxPositionReserveAdjustment,0001164727-22-000007
0001104659-22-037577,11,1,1,TradeAndOtherCurrentPayables,ifrs/2021,Accruals,ifrs/2021
0001558370-22-003864,13,1,1,TradeAndCurrentPayablesAndAccruedLiabilities,0001558370-22-003864,AccrualsClassifiedAsCurrent,ifrs/2021
0001558370-22-003161,13,1,1,TradeAndCurrentPayablesAndAccruedLiabilities,0001558370-22-003161,AccrualsClassifiedAsCurrent,ifrs/2021
0001193125-22-078905,20,2,1,TradeAndOtherCurrentPayables,ifrs/2021,AccrualsClassifiedAsCurrent,ifrs/2021
0001558370-22-003864,11,20,1,Equity,ifrs/2021,AccumulatedOtherComprehensiveIncome,ifrs/2021
0001558370-22-003161,6,20,1,Equity,ifrs/2021,AccumulatedOtherComprehensiveIncome,ifrs/2021
0001193125-22-081448,4,30,1,EquityAttributableToOwnersOfParent,ifrs/2021,AccumulatedOtherComprehensiveIncome,ifrs/2021
0001193125-22-078905,7,27,1,EquityAttributableToOwnersOfParent,ifrs/2021,AccumulatedOtherComprehensiveIncome,ifrs/2021
0001104659-22-037577,9,6,-1,OtherOperatingIncomeExpense,ifrs/2021,AcquisitionrelatedCostsRecognisedAsExpenseForTransactionRecognisedSeparatelyFromAcquisitionOfAssetsAndAssumptionOfLiabilitiesInBusinessCombination,ifrs/2021
0001558370-22-003161,6,18,1,Equity,ifrs/2021,AdditionalPaidinCapital,ifrs/2021
0001558370-22-003864,11,18,1,Equity,ifrs/2021,AdditionalPaidinCapital,ifrs/2021
0001193125-22-078905,8,3,1,CurrentTaxExpenseIncomeAndAdjustmentsForCurrentTaxOfPriorPeriods,ifrs/2021,AdjustmentsForCurrentTaxOfPriorPeriod,ifrs/2021
0001558370-22-003161,3,9,1,CurrentTaxExpenseIncomeAndAdjustmentsForCurrentTaxOfPriorPeriods,ifrs/2021,AdjustmentsForCurrentTaxOfPriorPeriod,ifrs/2021
0001558370-22-003864,3,9,1,CurrentTaxExpenseIncomeAndAdjustmentsForCurrentTaxOfPriorPeriods,ifrs/2021,AdjustmentsForCurrentTaxOfPriorPeriod,ifrs/2021
0001193125-22-078905,5,2,-1,IncreaseDecreaseInWorkingCapital,ifrs/2021,AdjustmentsForDecreaseIncreaseInInventories,ifrs/2021
0001193125-22-081448,14,2,1,OtherInflowsOutflowsOfCashClassifiedAsOperatingActivities,ifrs/2021,AdjustmentsForDecreaseIncreaseInInventories,ifrs/2021
0001104659-22-037577,2,12,1,CashFlowsFromUsedInOperatingActivities,ifrs/2021,AdjustmentsForDecreaseIncreaseInInventories,ifrs/2021
0001193125-22-081448,14,6,1,OtherInflowsOutflowsOfCashClassifiedAsOperatingActivities,ifrs/2021,AdjustmentsForDecreaseIncreaseInOtherAssets,ifrs/2021
0001193125-22-078905,5,3,-1,IncreaseDecreaseInWorkingCapital,ifrs/2021,AdjustmentsForDecreaseIncreaseInOtherCurrentAssets,ifrs/2021
0001104659-22-037577,2,13,1,CashFlowsFromUsedInOperatingActivities,ifrs/2021,AdjustmentsForDecreaseIncreaseInOtherOperatingReceivables,ifrs/2021
0001193125-22-078905,5,1,-1,IncreaseDecreaseInWorkingCapital,ifrs/2021,AdjustmentsForDecreaseIncreaseInTradeAccountReceivable,ifrs/2021
0001193125-22-081448,14,1,1,OtherInflowsOutflowsOfCashClassifiedAsOperatingActivities,ifrs/2021,AdjustmentsForDecreaseIncreaseInTradeAccountReceivable,ifrs/2021
0001104659-22-037577,2,10,1,CashFlowsFromUsedInOperatingActivities,ifrs/2021,AdjustmentsForDecreaseIncreaseInTradeAccountReceivable,ifrs/2021
0001558370-22-003161,8,12,1,CashFlowsFromUsedInOperatingActivities,ifrs/2021,AdjustmentsForDecreaseIncreaseInTradeAndOtherReceivables,ifrs/2021
0001558370-22-003864,12,12,1,CashFlowsFromUsedInOperatingActivities,ifrs/2021,AdjustmentsForDecreaseIncreaseInTradeAndOtherReceivables,ifrs/2021
0001558370-22-003161,3,4,1,DeferredTaxExpenseIncome,ifrs/2021,AdjustmentsForDeferredTaxOfPriorPeriods,ifrs/2021
0001558370-22-003864,3,4,1,DeferredTaxExpenseIncome,ifrs/2021,AdjustmentsForDeferredTaxOfPriorPeriods,ifrs/2021
0001193125-22-078905,23,4,1,DeferredTaxExpenseIncomeAndAdjustmentsForDeferredTaxOfPriorPeriods,0001193125-22-078905,AdjustmentsForDeferredTaxOfPriorPeriods,ifrs/2021
0001104659-22-037577,2,3,1,CashFlowsFromUsedInOperatingActivities,ifrs/2021,AdjustmentsForDepreciationAndAmortisationExpense,ifrs/2021
0001193125-22-078905,10,4,1,CashFlowsFromUsedInOperations,ifrs/2021,AdjustmentsForDepreciationExpense,ifrs/2021
0001193125-22-081448,13,5,1,CashFlowsFromUsedInOperatingActivities,ifrs/2021,AdjustmentsForFairValueGainsLosses,ifrs/2021
0001193125-22-078905,10,5,1,CashFlowsFromUsedInOperations,ifrs/2021,AdjustmentsForFinanceCosts,ifrs/2021
0001193125-22-078905,10,6,1,CashFlowsFromUsedInOperations,ifrs/2021,AdjustmentsForImpairmentLossReversalOfImpairmentLossRecognisedInProfitOrLoss,ifrs/2021
0001558370-22-003161,8,6,1,CashFlowsFromUsedInOperationsBeforeChangesInWorkingCapital,ifrs/2021,AdjustmentsForImpairmentLossReversalOfImpairmentLossRecognisedInProfitOrLoss,ifrs/2021
0001558370-22-003864,12,6,1,CashFlowsFromUsedInOperationsBeforeChangesInWorkingCapital,ifrs/2021,AdjustmentsForImpairmentLossReversalOfImpairmentLossRecognisedInProfitOrLoss,ifrs/2021
0001193125-22-078905,5,14,1,OtherAdjustmentsToReconcileProfitLoss,ifrs/2021,AdjustmentsForImpairmentLossReversalOfImpairmentLossRecognisedInProfitOrLossInventories,ifrs/2021
0001558370-22-003161,8,8,1,CashFlowsFromUsedInOperationsBeforeChangesInWorkingCapital,ifrs/2021,AdjustmentsForIncomeTaxExpense,ifrs/2021
